<https://dblp.org/rec/conf/sacmat/SandhuBJKL01>,"""University of Texas at San Antonio"""
<https://dblp.org/rec/conf/sacmat/WeddeL01>,"""Technical University of Dortmund, Germany"""
<https://dblp.org/rec/conf/fc/Perez-SolaPHNG20>,"""Universitat Autònoma de Barcelona, Spain"""
<https://dblp.org/rec/conf/fc/HeWWGJ20>,"""Peking University, School of EECS, Key Laboratory of High-Confidence Software Technologies (MOE), Beijing, China"""
<https://dblp.org/rec/conf/fc/HeWWGJ20>,"""University of Massachusetts, Amherst, MA, USA"""
<https://dblp.org/rec/conf/fc/AlkadriB020>,"""TU Darmstadt, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/fc/AvarikiotiH0W20>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/AvarikiotiH0W20>,"""Katholieke Universiteit Leuven, Belgium"""
<https://dblp.org/rec/conf/fc/GudgeonMRMG20>,"""Purdue University, West Lafayette, IN, USA"""
<https://dblp.org/rec/conf/fc/Moreno-SanchezB20>,"""University of Murcia, Spain"""
<https://dblp.org/rec/conf/fc/GudgeonMRMG20>,"""University of Murcia, Spain"""
<https://dblp.org/rec/conf/fc/Moreno-SanchezB20>,"""TU Wien, Institute of Logic and Computation, Austria"""
<https://dblp.org/rec/conf/fc/GudgeonMRMG20>,"""TU Wien, Institute of Logic and Computation, Austria"""
<https://dblp.org/rec/conf/fc/Moreno-SanchezB20>,"""Saarland University, Germany"""
<https://dblp.org/rec/conf/fc/GudgeonMRMG20>,"""Saarland University, Germany"""
<https://dblp.org/rec/conf/fc/Moreno-SanchezB20>,"""Purdue University, West Lafayette, IN, USA"""
<https://dblp.org/rec/conf/fc/Moreno-SanchezB20>,"""IMDEA Software Institute, Pozuelo de Alarcón (Madrid), Spain"""
<https://dblp.org/rec/conf/fc/GudgeonMRMG20>,"""IMDEA Software Institute, Pozuelo de Alarcón (Madrid), Spain"""
<https://dblp.org/rec/conf/fc/BaumDD20>,"""Bar-Ilan University, Ramat Gan, Israel"""
<https://dblp.org/rec/conf/fc/BaumDD20>,"""Aarhus University, Department of Computer Science, Denmark"""
<https://dblp.org/rec/conf/fc/LanderrecheSS20>,"""Centrum Wiskunde en Informatica (CWI), Amsterdam, The Netherlands"""
<https://dblp.org/rec/conf/fc/ErsoyRE20>,"""Bogazici University, Istanbul, Turkey"""
<https://dblp.org/rec/conf/fc/ErsoyRE20>,"""TU Delft, The Netherlands"""
<https://dblp.org/rec/conf/fc/BirmpasKLC20>,"""Sapienza Università di Roma, Italy"""
<https://dblp.org/rec/conf/fc/Moreno-SanchezB20>,"""Independent researcher"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""Swinburne University of Technology, Hawthorn, VIC, Australia"""
<https://dblp.org/rec/conf/fc/BirmpasKLC20>,"""University of Oxford, UK"""
<https://dblp.org/rec/conf/fc/ErsoyRE20>,"""Delft University of Technology, Netherlands"""
<https://dblp.org/rec/conf/fc/Kiayias0Z20>,"""University of Maryland, College Park, MD, USA"""
<https://dblp.org/rec/conf/fc/Kiayias0Z20>,"""University of Illinois, Urbana-Champaign, USA"""
<https://dblp.org/rec/conf/fc/KarantiasKZ20>,"""University of Connecticut, USA"""
<https://dblp.org/rec/conf/fc/Kiayias0Z20>,"""University of Connecticut, USA"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""Deakin University, Geelong, VIC, Australia"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""Xidian University, State Key Laboratory of Integrated Service Networks, Xi'an, China"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""Swinburne University of Technology, School of Software and Electrical Engineering, Hawthorn, VIC, Australia"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""Deakin University, School of Information Technology, Geelong, VIC, Australia"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""Central Queensland University, School of Management and Information Systems, Rockhampton, Australia"""
<https://dblp.org/rec/conf/fc/HeWWGJ20>,"""Peking University, MOE Key Laboratory of High-Confidence Software Technologies, Beijing, China"""
<https://dblp.org/rec/conf/fc/HeWWGJ20>,"""Beijing University of Posts and Telecommunications, Beijing, China"""
<https://dblp.org/rec/conf/fc/YuenSLAEZG20>,"""University of Bristol, UK"""
<https://dblp.org/rec/conf/fc/YuenSLAEZG20>,"""Monash University, Faculty of Information Technology, Melbourne, Australia"""
<https://dblp.org/rec/conf/fc/YuenSLAEZG20>,"""Institute for Infocomm Research, Singapore"""
<https://dblp.org/rec/conf/fc/YuenSLAEZG20>,"""Chinese University of Hong Kong, Department of Information Engineering, Hong Kong"""
<https://dblp.org/rec/conf/fc/CaoYDLV20>,"""Hong Kong Polytechnic University, Hong Kong"""
<https://dblp.org/rec/conf/fc/YuSLAKV20>,"""University of Illinois at Urbana-Champaign, Department of Electrical and Computer Engineering"""
<https://dblp.org/rec/conf/fc/YuSLAKV20>,"""University of Southern California, Los Angeles, USA"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""University of New South Wales, Sydney, NSW, Australia"""
<https://dblp.org/rec/conf/fc/WangYPB0D020>,"""CSIRO, Sydney, NSW, Australia"""
<https://dblp.org/rec/conf/fc/TuenoK0BQ20>,"""Darmstadt University of Technology, Computer Science Department, Germany"""
<https://dblp.org/rec/conf/fc/TuenoK0BQ20>,"""University of Passau, Chair of Computer Engineering, Germany"""
<https://dblp.org/rec/conf/fc/TuenoK0BQ20>,"""TU Munich, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/fc/TuenoK0BQ20>,"""Vienna University of Technology, Institute of Software Technology, Austria"""
<https://dblp.org/rec/conf/fc/HeWWGJ20>,"""Zhejiang University, Hangzhou, Zhejiang, China"""
<https://dblp.org/rec/conf/fc/AlmashaqbehBC20>,"""Columbia University, New York City, USA"""
<https://dblp.org/rec/conf/fc/BunzAZB20>,"""Stanford University, USA"""
<https://dblp.org/rec/conf/fc/WahbyBJP20>,"""Stanford University, USA"""
<https://dblp.org/rec/conf/fc/AlkadriB020>,"""TU Darmstadt, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/fc/ArpsC20>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/fc/GroceFGC20>,"""Carnegie Mellon University, Pittsburgh, USA"""
<https://dblp.org/rec/conf/fc/Perez-SolaPHNG20>,"""Autonomous University of Barcelone (UAB), Department of Information and Communications Engineering, Spain"""
<https://dblp.org/rec/conf/fc/Perez-SolaPHNG20>,"""Telecom SudParis, Networks and Telecommunication Services Department, Paris, France"""
<https://dblp.org/rec/conf/fc/Perez-SolaPHNG20>,"""Universitat Autònoma de Barcelona"""
<https://dblp.org/rec/conf/fc/MoinSS20>,"""Cornell University, Ithaca, USA"""
<https://dblp.org/rec/conf/fc/NegyRS20>,"""Cornell University, Ithaca, USA"""
<https://dblp.org/rec/conf/fc/BagariaNT20>,"""University of California, Berkeley, CA, USA"""
<https://dblp.org/rec/conf/fc/BagariaNT20>,"""Stanford University, Department of Electrical Engineering, CA, USA"""
<https://dblp.org/rec/conf/fc/CaoYDLV20>,"""University of Lisbon, Faculty of Sciences"""
<https://dblp.org/rec/conf/fc/AvarikiotiH0W20>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/AvarikiotiLW20>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/Delgado-SeguraB19>,"""Universitat Autònoma de Barcelona, Spain"""
<https://dblp.org/rec/conf/fc/0002ST19>,"""University of California, Irvine, USA"""
<https://dblp.org/rec/conf/fc/Bansarkhani19>,"""TU Darmstadt, Department of Computer Science, Germany"""
<https://dblp.org/rec/conf/fc/AvarikiotiK0W19>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/AvarikiotiK0W19>,"""Katholieke Universiteit Leuven, Belgium"""
<https://dblp.org/rec/conf/fc/HastingsHW19>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/fc/BreitnerH19>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/fc/BreitnerH19>,"""University of Pennsylvania, Philadelphia, PA, USA"""
<https://dblp.org/rec/conf/fc/HastingsHW19>,"""University of Pennsylvania, Philadelphia, PA, USA"""
<https://dblp.org/rec/conf/fc/ArapinisGKK19>,"""University of Edinburgh, UK"""
<https://dblp.org/rec/conf/fc/SangersHAVWVBW19>,"""Netherlands Organisation for Applied Scientific Research (TNO), The Hague, The Netherlands"""
<https://dblp.org/rec/conf/fc/AchenbachGH0LMM19>,"""Karlsruhe Institute of Technology, Germany"""
<https://dblp.org/rec/conf/fc/AbrahamDDN019>,"""Massachusetts Institute of Technology, Cambridge, MA, USA"""
<https://dblp.org/rec/conf/fc/FantiKORVW19>,"""University of California, Berkeley, Electrical Engineering and Computer Sciences, CA, USA"""
<https://dblp.org/rec/conf/fc/FantiKORVW19>,"""Carnegie Mellon University, Computer Science Department, Pittsburgh, PA, USA"""
<https://dblp.org/rec/conf/fc/DaianPS19>,"""Runtime Verification Inc., Champaign, IL, USA"""
<https://dblp.org/rec/conf/fc/DaianPS19>,"""Cornell University, Department of Computer Science, Ithaca, NY, USA"""
<https://dblp.org/rec/conf/fc/ChothiaBC19>,"""Hewlett-Packard Laboratories, Bristol, UK"""
<https://dblp.org/rec/conf/fc/ChothiaBC19>,"""University of Surrey, Surrey Centre for Cyber Security, Guildford, UK"""
<https://dblp.org/rec/conf/fc/0002ST19>,"""CISPA - Helmholtz-Zentrum für Informationssicherheit gGmbH, Germany"""
<https://dblp.org/rec/conf/fc/0002ST19>,"""TU Darmstadt, Germany"""
<https://dblp.org/rec/conf/fc/0001BBKM19>,"""Technion, Haifa, Israel"""
<https://dblp.org/rec/conf/fc/KanjalkarKLM19>,"""Cornell Tech, New York, NY, USA"""
<https://dblp.org/rec/conf/fc/KanjalkarKLM19>,"""University of Illinois Urbana Champaign, Urbana, IL, USA"""
<https://dblp.org/rec/conf/fc/NeudeckerH19>,"""Karlsruhe Institute of Technology, Germany"""
<https://dblp.org/rec/conf/fc/AbrahamDDN019>,"""VMware Research"""
<https://dblp.org/rec/conf/fc/AbrahamDDN019>,"""University of Illinois, Urbana-Champaign, UIUC, USA"""
<https://dblp.org/rec/conf/fc/AbrahamDDN019>,"""Tsinghua University, Beijing, China"""
<https://dblp.org/rec/conf/fc/AbrahamDDN019>,"""Massachusetts Institute of Technology, MA, USA"""
<https://dblp.org/rec/conf/fc/HalawaBCLR19>,"""University of Florida, Gainesville, USA"""
<https://dblp.org/rec/conf/fc/RenE19>,"""Delft University of Technology, Netherlands"""
<https://dblp.org/rec/conf/fc/Delgado-SeguraB19>,"""University of Maryland, College Park, MD, USA"""
<https://dblp.org/rec/conf/fc/KanjalkarKLM19>,"""University of Maryland, College Park, MD, USA"""
<https://dblp.org/rec/conf/fc/0001BBKM19>,"""University of Maryland, College Park, MD, USA"""
<https://dblp.org/rec/conf/fc/KanjalkarKLM19>,"""University of Illinois, Urbana-Champaign, USA"""
<https://dblp.org/rec/conf/fc/Delgado-SeguraB19>,"""University of Illinois, Urbana-Champaign, USA"""
<https://dblp.org/rec/conf/fc/0001BBKM19>,"""University of Illinois, Urbana-Champaign, USA"""
<https://dblp.org/rec/conf/fc/ZhaoCDBMAC19>,"""Case Western Reserve University, Cleveland, OH, USA"""
<https://dblp.org/rec/conf/fc/ZhaoCDBMAC19>,"""Bilkent University, Ankara, Turkey"""
<https://dblp.org/rec/conf/fc/AchenbachGH0LMM19>,"""Karlsruhe Institute of Technology (KIT), Institute of Theoretical Informatics, Germany"""
<https://dblp.org/rec/conf/fc/AliM19>,"""University of Newcastle, School of Computing Science"""
<https://dblp.org/rec/conf/fc/ArapinisGKK19>,"""University of Connecticut, USA"""
<https://dblp.org/rec/conf/fc/WustKCC19>,"""ETH Zurich"""
<https://dblp.org/rec/conf/fc/WustMSMKC19>,"""ETH Zurich"""
<https://dblp.org/rec/conf/fc/FrowisFB19>,"""University of Münster, Germany"""
<https://dblp.org/rec/conf/fc/Jing0Y19>,"""Tongji University, Department of Computer Science and Engineering, Shanghai, China"""
<https://dblp.org/rec/conf/fc/FantiKORVW19>,"""University of Illinois at Urbana-Champaign, Department of Electrical and Computer Engineering"""
<https://dblp.org/rec/conf/fc/RamchenCPT19>,"""University of Melbourne, School of Computing and Information Systems, Australia"""
<https://dblp.org/rec/conf/fc/OzmenBY19>,"""University of Pittsburgh, School of Information Sciences"""
<https://dblp.org/rec/conf/fc/OzmenBY19>,"""University of South Florida, Tampa, Department of Computer Science and Engineering"""
<https://dblp.org/rec/conf/fc/OzmenBY19>,"""Oregon State University, Corvallis, School of Electrical Engineering and Computer Science"""
<https://dblp.org/rec/conf/fc/HofheinzKKW19>,"""Karlsruhe Institute of Technology, Germany"""
<https://dblp.org/rec/conf/fc/DaianPS19>,"""Cornell University, Ithaca, NY, USA"""
<https://dblp.org/rec/conf/fc/HalawaBCLR19>,"""University of British Columbia, BC, Canada"""
<https://dblp.org/rec/conf/fc/FrowisFB19>,"""University of Münster, Germany"""
<https://dblp.org/rec/conf/fc/Delgado-SeguraB19>,"""University of Maryland, College Park, USA"""
<https://dblp.org/rec/conf/fc/CamenischCGS19>,"""IBM Research Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/AbrahamDDN019>,"""Hebrew University of Jerusalem, Israel"""
<https://dblp.org/rec/conf/fc/Bultel019>,"""University Joseph Fourier (UFR IMA), Grenoble, France"""
<https://dblp.org/rec/conf/fc/Bultel019>,"""University Clermont Auvergne, Clermont-Ferrand, France"""
<https://dblp.org/rec/conf/fc/Bultel019>,"""CNRS, UMR, Aubière, France"""
<https://dblp.org/rec/conf/fc/AchenbachGH0LMM19>,"""Karlsruhe Institute of Technology, Germany"""
<https://dblp.org/rec/conf/fc/ZhaoCDBMAC19>,"""Concordia University, Montreal, Canada"""
<https://dblp.org/rec/conf/fc/MarcedonePS19>,"""Massachusetts Institute of Technology, Cambridge, MA, USA"""
<https://dblp.org/rec/conf/fc/DaianPS19>,"""Massachusetts Institute of Technology, Cambridge, MA, USA"""
<https://dblp.org/rec/conf/fc/DaianPS19>,"""Cornell University, Ithaca, USA"""
<https://dblp.org/rec/conf/fc/MarcedonePS19>,"""Cornell University, Ithaca, USA"""
<https://dblp.org/rec/conf/fc/0002ST19>,"""University of Darmstadt, Germany"""
<https://dblp.org/rec/conf/fc/0002ST19>,"""Ruhr University Bochum, Germany"""
<https://dblp.org/rec/conf/fc/MarcedonePS19>,"""University of Virginia, Charlottesville, VA, USA"""
<https://dblp.org/rec/conf/fc/MarcedonePS19>,"""Northeastern University, Khoury College of Computer Sciences, Boston, MA, USA"""
<https://dblp.org/rec/conf/fc/RamchenCPT19>,"""Stanford University, USA"""
<https://dblp.org/rec/conf/fc/RamchenCPT19>,"""University of Melbourne, School of Computing and Information Systems, Australia"""
<https://dblp.org/rec/conf/fc/HofheinzKKW19>,"""University of Texas at Austin, USA"""
<https://dblp.org/rec/conf/fc/StifterSJZKW19>,"""Vienna University of Technology, Institute of Software Technology and Interactive Systems"""
<https://dblp.org/rec/conf/fc/StifterSJZKW19>,"""University of Vienna, Austria"""
<https://dblp.org/rec/conf/fc/StifterSJZKW19>,"""SBA Research, Austria"""
<https://dblp.org/rec/conf/fc/AvarikiotiK0W19>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/ParhiSH18>,"""University of Minnesota, USA"""
<https://dblp.org/rec/conf/fc/MatzuttHHZMHW18>,"""RWTH Aachen University, Germany"""
<https://dblp.org/rec/conf/fc/MatzuttHHZMHW18>,"""Fraunhofer Institute for Communication, Information Processing and Ergonomics FKIE, Germany"""
<https://dblp.org/rec/conf/fc/KaafaraniKS18>,"""University of Bath"""
<https://dblp.org/rec/conf/fc/GencerBERS18>,"""Cornell University, Ithaca, NY, USA"""
<https://dblp.org/rec/conf/fc/ParkKFGAP18>,"""MITZ"""
<https://dblp.org/rec/conf/fc/AlyAN18>,"""KU Leuven, ESAT-COSIC and imec, Belgium"""
<https://dblp.org/rec/conf/fc/LaszkaZMG18>,"""Pennsylvania State University, University Park, USA"""
<https://dblp.org/rec/conf/fc/FarhangLG18>,"""Technical University Munich, Germany"""
<https://dblp.org/rec/conf/fc/LaszkaZMG18>,"""Technical University Munich, Germany"""
<https://dblp.org/rec/conf/fc/FarhangLG18>,"""Pennsylvania State University, University Park, USA"""
<https://dblp.org/rec/conf/fc/Shacham18>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/fc/ArceB18>,"""University of Münster, Germany"""
<https://dblp.org/rec/conf/fc/KolesnikovRT18>,"""Georgia Institute of Technology, GA, USA"""
<https://dblp.org/rec/conf/fc/ResendeA18>,"""Aarhus University, Denmark"""
<https://dblp.org/rec/conf/fc/ResendeA18>,"""University of Campinas, Brazil"""
<https://dblp.org/rec/conf/fc/MatzuttHHZMHW18>,"""RWTH Aachen University, Germany"""
<https://dblp.org/rec/conf/fc/GanjiTS18>,"""Technical University of Berlin, Department of Mathematics, Germany"""
<https://dblp.org/rec/conf/fc/GanjiTS18>,"""Telekom Innovation Laboratories, Berlin, Germany"""
<https://dblp.org/rec/conf/fc/BasinDH18>,"""ETH Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/BasinDH18>,"""University of Copenhagen, Denmark"""
<https://dblp.org/rec/conf/fc/BasinDH18>,"""IT University of Copenhagen, Denmark"""
<https://dblp.org/rec/conf/fc/HuangLS18>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/fc/KolesnikovRT18>,"""Oregon State University, School of EECS, Corvallis, OR, USA"""
<https://dblp.org/rec/conf/fc/GencerBERS18>,"""Cornell University, Ithaca, USA"""
<https://dblp.org/rec/conf/fc/HuangLS18>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/fc/GencerBERS18>,"""Cornell University, Ithaca, USA"""
<https://dblp.org/rec/conf/fc/AvizhehSS18>,"""University of Wollongong, Australia"""
<https://dblp.org/rec/conf/fc/AvizhehSS18>,"""University of Calgary, Canada"""
<https://dblp.org/rec/conf/fc/AvizhehSS18>,"""Newcastle University, UK"""
<https://dblp.org/rec/conf/fc/AvizhehSS18>,"""University of York, UK"""
<https://dblp.org/rec/conf/fc/AvizhehSS18>,"""University of Wollongong, Australia"""
<https://dblp.org/rec/conf/fc/MatzuttHHZMHW18>,"""RWTH Aachen University, Germany"""
<https://dblp.org/rec/conf/fc/VasekBCKM16>,"""The University of Tulsa, OK, USA"""
<https://dblp.org/rec/conf/fc/VasekBCKM16>,"""Southern Methodist University, TX, USA"""
<https://dblp.org/rec/conf/fc/VasekBCKM16>,"""University of Cambridge, UK"""
<https://dblp.org/rec/conf/fc/BocovichDG17>,"""University of Waterloo, Canada"""
<https://dblp.org/rec/conf/fc/SchwarzMGM17>,"""Graz University of Technology, Austria"""
<https://dblp.org/rec/conf/fc/SchwarzMGM17>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/fc/Schoenmakers16>,"""Eindhoven University of Technology, Netherlands"""
<https://dblp.org/rec/conf/fc/BahmaniBBPSSW17>,"""Technical University of Darmstadt, CASED, Germany"""
<https://dblp.org/rec/conf/fc/HanzlikK16>,"""Stanford University, USA"""
<https://dblp.org/rec/conf/fc/HanzlikK16>,"""CISPA Helmholtz Center for Information Security, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/fc/ValentaCLFBH16>,"""University of California, San Diego, USA"""
<https://dblp.org/rec/conf/fc/ValentaCLFBH16>,"""University of Pennsylvania, Philadelphia, PA, USA"""
<https://dblp.org/rec/conf/fc/CostacheSV17>,"""University of Luxembourg, Luxembourg"""
<https://dblp.org/rec/conf/fc/CostacheSV17>,"""University of Bristol, UK"""
<https://dblp.org/rec/conf/fc/CostacheSV17>,"""International Institute of Information Technology Bangalore, India"""
<https://dblp.org/rec/conf/fc/YooAJJS17>,"""University of Western Ontario, Canada"""
<https://dblp.org/rec/conf/fc/YooAJJS17>,"""Florida Atlantic University, Boca Raton, FL, USA"""
<https://dblp.org/rec/conf/fc/YooAJJS17>,"""PQSecure Technologies"""
<https://dblp.org/rec/conf/fc/VasekBCKM16>,"""University of New Mexico, Department of Computer Science, Albuquerque, NM, USA"""
<https://dblp.org/rec/conf/fc/ChowZZ17>,"""The Chinese University of Hong Kong, Department of Information Engineering, Hong Kong"""
<https://dblp.org/rec/conf/fc/CaulfieldIP16>,"""University of Aberdeen, Scotland, UK"""
<https://dblp.org/rec/conf/fc/CaulfieldIP16>,"""University College London, Department of Computer Science"""
<https://dblp.org/rec/conf/fc/CaulfieldIP16>,"""Hewlett-Packard Laboratories, Bristol, UK"""
<https://dblp.org/rec/conf/fc/SzalachowskiP17>,"""ETH Zürich, Switzerland"""
<https://dblp.org/rec/conf/fc/SchwarzMGM17>,"""Graz University of Technology, Institute for Applied Information Processing and Communications, Austria"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Tsinghua University, Institute for Network Sciences and Cyberspace, Beijing, China"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Tsinghua University, Graduate School at Shenzhen, China"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Tsinghua University, Department of Computer Science, Beijing, China"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Chinese Academy and Sciences, Institute of Software, Beijing, China"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Beijing National Research Center for Information Science and Technology, Beijing, China"""
<https://dblp.org/rec/conf/fc/MurdochBAABHSS16>,"""University of Cambridge, UK"""
<https://dblp.org/rec/conf/fc/DerlerRS17>,"""AIT Austrian Institute of Technology, Vienna, Austria"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Worcester Polytechnic Institute, MA, USA"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Zhejiang University, School of Cyber Science and Technology, Hangzhou, China"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""State University of New York af Buffalo, Department of Computer Science and Engineering, NY, USA"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Illinois Institute of Technology, Chicago, IL, USA"""
<https://dblp.org/rec/conf/fc/GoldfederBGN17>,"""Stanford University, CA, USA"""
<https://dblp.org/rec/conf/fc/SchrijversBBR16>,"""New York University, NY, USA"""
<https://dblp.org/rec/conf/fc/VasekBCKM16>,"""Stanford University, CA, USA"""
<https://dblp.org/rec/conf/fc/SchrijversBBR16>,"""Stanford University, CA, USA"""
<https://dblp.org/rec/conf/fc/VasekBCKM16>,"""New York University, NY, USA"""
<https://dblp.org/rec/conf/fc/GoldfederBGN17>,"""New York University, NY, USA"""
<https://dblp.org/rec/conf/fc/KupcuM16>,"""Koç University, Istanbul, Turkey"""
<https://dblp.org/rec/conf/fc/KilincK16>,"""Koç University, Istanbul, Turkey"""
<https://dblp.org/rec/conf/fc/McCorrySH17>,"""University of Warwick, Department of Computer Science, Conventry, UK"""
<https://dblp.org/rec/conf/fc/McCorrySH16>,"""University of Cambridge, Computer Laboratory, UK"""
<https://dblp.org/rec/conf/fc/McCorrySH17>,"""University of Cambridge, Computer Laboratory, UK"""
<https://dblp.org/rec/conf/fc/McCorrySH16>,"""University of Warwick, Department of Computer Science, Conventry, UK"""
<https://dblp.org/rec/conf/fc/AlgwilY16>,"""Newcastle University, UK"""
<https://dblp.org/rec/conf/fc/PetzoldtSM17>,"""TU Darmstadt, Department of Computer Science"""
<https://dblp.org/rec/conf/fc/ParkMS16>,"""New York University, NY, USA"""
<https://dblp.org/rec/conf/fc/VanrykelAHD16>,"""Katholieke Universiteit Leuven, Belgium"""
<https://dblp.org/rec/conf/fc/CachinCFL17>,"""Hasso Plattner Institute, Potsdam, Germany"""
<https://dblp.org/rec/conf/fc/CachinCFL17>,"""IBM Research Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/BocovichDG17>,"""University of Waterloo, Canada"""
<https://dblp.org/rec/conf/fc/ColettaVM16>,"""Politecnico di Milano, Milan, Italy"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""University of Central Florida, Department of Computer Science, Orlando, FL, USA"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Inha University, Incheon, South Korea"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""University of Minnesota, Minneapolis, MN, USA"""
<https://dblp.org/rec/conf/fc/ChauhanZACK17>,"""CSIRO, Data61, Sydney, NSW, Australia"""
<https://dblp.org/rec/conf/fc/ChauhanZACK17>,"""Macquarie University, Department of Computing, Sydney, NSW, Australia"""
<https://dblp.org/rec/conf/fc/ChauhanZACK17>,"""NICTA, Australia"""
<https://dblp.org/rec/conf/fc/ChauhanZACK17>,"""Macquarie University, Faculty of Science and Engineering, Australia"""
<https://dblp.org/rec/conf/fc/ChauhanZACK17>,"""CSIRO Data61, Sydney, Australia"""
<https://dblp.org/rec/conf/fc/DerlerRS17>,"""Graz University of Technology, Institute for Applied Information Processing and Communications, Austria"""
<https://dblp.org/rec/conf/fc/DerlerRS17>,"""AIT Austrian Institute of Technology, Center for Digital Safety & Security, Vienna, Austria"""
<https://dblp.org/rec/conf/fc/Kaptchuk0R17>,"""Johns Hopkins University, Baltimore, MD, USA"""
<https://dblp.org/rec/conf/fc/Garman0M16>,"""Johns Hopkins University, Baltimore, MD, USA"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Illinois Institute of Technology, Department of Electrical and Computer Engineering, Chicago, IL, USA"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Wuhan University, State Key Laboratory of Software Engineering, School of Computer Science, China"""
<https://dblp.org/rec/conf/fc/Wang0DLM17>,"""Wuhan University, School of Cyber Science and Engineering, Hubei, China"""
<https://dblp.org/rec/conf/fc/Safavi-NainiLD17>,"""University of Alberta"""
<https://dblp.org/rec/conf/fc/Safavi-NainiLD17>,"""CTU in Prague"""
<https://dblp.org/rec/conf/fc/BhargavanDK17>,"""INRIA, France"""
<https://dblp.org/rec/conf/fc/ParkMS16>,"""Cornell University, Ithaca, NY, USA"""
<https://dblp.org/rec/conf/fc/CarterMLRK16>,"""TU Wien, Vienna, Austria"""
<https://dblp.org/rec/conf/fc/0006MSLM17>,"""University of Oxford, UK"""
<https://dblp.org/rec/conf/fc/SchwarzMGM17>,"""Graz University of Technology, Austria"""
<https://dblp.org/rec/conf/fc/FernandesCPEHMP16>,"""University of Michigan, Ann Arbor, USA"""
<https://dblp.org/rec/conf/fc/KonothVB16>,"""Vrije Universiteit Amsterdam, The Netherlands"""
<https://dblp.org/rec/conf/fc/Carrigan0R16>,"""Johns Hopkins University"""
<https://dblp.org/rec/conf/fc/SapirshteinSZ16>,"""The Hebrew University of Jerusalem, Israel"""
<https://dblp.org/rec/conf/fc/FernandesCPEHMP16>,"""University of Michigan, Ann Arbor, USA"""
<https://dblp.org/rec/conf/fc/DodisF17>,"""University of Catania, Italy"""
<https://dblp.org/rec/conf/fc/DodisF17>,"""New York University, Department of Computer Science, NY, USA"""
<https://dblp.org/rec/conf/fc/DodisF17>,"""Max Planck Institute for Software Systems, Saarbrücken, Germany"""
<https://dblp.org/rec/conf/fc/DodisF17>,"""IMDEA Software Institute, Madrid, Spain"""
<https://dblp.org/rec/conf/fc/DodisF17>,"""École Normale Supérieure, Paris, France"""
<https://dblp.org/rec/conf/fc/MurdochBAABHSS16>,"""University of Cambridge, UK"""
<https://dblp.org/rec/conf/fc/SchrijversBBR16>,"""Stanford University, USA"""
<https://dblp.org/rec/conf/fc/LangCBSS16>,"""Palo Alto Research Center Incorporated, PARC, California, USA"""
<https://dblp.org/rec/conf/fc/CachinCFL17>,"""IBM Research Zurich, Switzerland"""
<https://dblp.org/rec/conf/fc/CachinCFL17>,"""University of Bern, Switzerland"""
